candle_end_time,open,high,low,close,amount,info
2006-09-20,1405.44,1413.06,1396.56,1409.80,50016695.13,{}
2006-09-21,1409.58,1419.25,1409.33,1417.24,51327379.75,{}
2006-09-22,1419.15,1420.19,1404.31,1404.66,55198996.48,{}
2006-09-25,1402.90,1414.23,1397.11,1404.87,48769908.25,{}
2006-09-26,1403.75,1404.08,1387.35,1394.08,43395576.18,{}
2006-09-27,1393.41,1407.43,1393.23,1407.43,38870846.81,{}
2006-09-28,1408.18,1424.93,1406.27,1421.85,45526475.25,{}
2006-09-29,1424.00,1438.54,1424.00,1437.58,54976368.90,{}
2006-10-09,1452.38,1468.44,1451.04,1468.44,67672622.31,{}
2006-10-10,1470.17,1477.12,1462.12,1472.52,75017855.29,{}
2006-10-11,1471.95,1474.27,1459.81,1473.00,63694086.18,{}
2006-10-12,1473.31,1473.48,1459.35,1459.59,72069738.72,{}
2006-10-13,1457.63,1468.85,1456.25,1464.97,55485893.51,{}
2006-10-16,1466.35,1467.75,1451.81,1454.55,56351108.48,{}
2006-10-17,1453.29,1460.55,1448.40,1451.51,50122290.86,{}
2006-10-18,1450.94,1473.24,1450.86,1473.24,48772696.74,{}
2006-10-19,1474.21,1480.70,1471.39,1477.69,53824943.44,{}
2006-10-20,1478.44,1483.37,1472.10,1474.50,57391072.83,{}
2006-10-23,1473.57,1476.53,1430.84,1436.17,61239038.13,{}
2006-10-24,1435.42,1469.84,1435.42,1469.84,53983160.33,{}
2006-10-25,1472.51,1483.53,1457.93,1470.61,61052273.31,{}
2006-10-26,1471.28,1474.92,1458.41,1472.84,60899992.63,{}
2006-10-27,1472.27,1475.32,1447.51,1452.27,61036354.38,{}
2006-10-30,1449.68,1455.78,1436.85,1455.78,55418768.35,{}
2006-10-31,1455.90,1472.59,1455.90,1472.59,57251707.06,{}
2006-11-01,1473.42,1484.39,1467.62,1484.39,61191243.21,{}
2006-11-02,1484.96,1484.96,1471.68,1483.60,65848566.86,{}
2006-11-03,1484.68,1497.47,1484.68,1491.20,60823019.62,{}
2006-11-06,1481.11,1500.11,1481.11,1500.11,64340631.09,{}
2006-11-07,1502.99,1503.14,1479.27,1499.42,67622166.96,{}
2006-11-08,1499.23,1499.23,1486.29,1486.90,47252124.56,{}
2006-11-09,1481.85,1510.69,1481.85,1509.60,52832314.81,{}
2006-11-10,1510.36,1513.24,1472.65,1481.99,66982984.19,{}
2006-11-13,1479.23,1485.50,1439.24,1444.98,57635432.09,{}
2006-11-14,1443.70,1461.57,1422.42,1461.57,48892944.00,{}
2006-11-15,1461.52,1496.02,1457.46,1496.02,54890012.97,{}
2006-11-16,1499.89,1507.19,1485.46,1486.12,66121850.01,{}
2006-11-17,1481.72,1509.55,1481.72,1509.55,57418191.32,{}
2006-11-20,1513.09,1525.91,1506.06,1525.91,69872453.17,{}
2006-11-21,1524.56,1542.10,1505.91,1542.10,66186616.14,{}
2006-11-22,1540.95,1568.08,1538.19,1557.58,79191341.12,{}
2006-11-23,1556.88,1570.71,1553.64,1567.09,70280328.05,{}
2006-11-24,1564.36,1579.35,1549.98,1576.15,75218188.84,{}
2006-11-27,1574.11,1598.74,1574.11,1598.74,72127860.18,{}
2006-11-28,1597.72,1604.72,1585.36,1596.84,70256368.25,{}
2006-11-29,1575.30,1620.29,1575.30,1617.99,72503543.46,{}
2006-11-30,1621.43,1657.32,1621.43,1657.32,96568884.69,{}
2006-12-01,1661.62,1680.80,1659.49,1670.33,96184817.04,{}
2006-12-04,1672.86,1713.69,1672.86,1713.69,109152803.17,{}
2006-12-05,1718.04,1738.68,1710.13,1727.45,115181656.58,{}
2006-12-06,1726.92,1735.72,1662.49,1708.94,131846300.47,{}
2006-12-07,1703.81,1737.90,1699.70,1699.79,122510129.06,{}
2006-12-08,1680.14,1690.44,1636.61,1637.37,97220645.57,{}
2006-12-11,1652.84,1704.13,1648.32,1704.13,74627668.71,{}
2006-12-12,1710.97,1725.71,1686.62,1712.90,80449569.26,{}
2006-12-13,1714.78,1718.21,1699.58,1716.25,71160689.35,{}
2006-12-14,1718.60,1746.26,1718.60,1746.26,76478402.14,{}
2006-12-15,1750.48,1775.02,1745.38,1775.02,84699786.30,{}
2006-12-18,1785.48,1817.71,1785.48,1816.34,102396018.44,{}
2006-12-19,1821.75,1826.84,1783.23,1821.17,108437803.68,{}
2006-12-20,1813.10,1842.88,1805.91,1842.88,103875467.04,{}
2006-12-21,1848.29,1852.17,1818.94,1819.00,111149853.43,{}
2006-12-22,1823.16,1824.31,1792.06,1807.61,83738169.42,{}
2006-12-25,1824.64,1852.16,1822.16,1838.42,87709821.06,{}
2006-12-26,1840.88,1846.19,1814.50,1830.01,84702336.88,{}
2006-12-27,1830.74,1861.44,1830.74,1861.44,82128985.65,{}
2006-12-28,1864.10,1874.10,1832.29,1845.06,89248640.18,{}
2006-12-29,1851.16,1895.63,1851.16,1888.44,96920621.06,{}
2007-01-04,1912.85,1954.34,1901.39,1904.53,153841261.34,{}
2007-01-05,1893.12,1921.95,1892.38,1921.95,136977584.72,{}
2007-01-08,1922.36,1984.62,1922.36,1984.62,143219702.14,{}
2007-01-09,1987.82,2042.94,1986.03,2042.03,145691862.37,{}
2007-01-10,2050.10,2093.60,2040.88,2093.60,153314675.05,{}
2007-01-11,2096.21,2135.43,2080.41,2082.01,168807875.13,{}
2007-01-12,2069.04,2099.60,2019.83,2023.41,144978988.89,{}
2007-01-15,2021.84,2129.15,2021.84,2129.15,125646544.98,{}
2007-01-16,2133.98,2192.65,2133.98,2192.65,148809636.14,{}
2007-01-17,2193.78,2227.17,2126.99,2159.86,176905988.43,{}
2007-01-18,2146.60,2184.33,2108.04,2180.88,155399213.35,{}
2007-01-19,2186.58,2255.38,2186.58,2255.38,171548103.10,{}
2007-01-22,2263.62,2348.00,2263.62,2348.00,189633458.75,{}
2007-01-23,2362.58,2365.52,2284.66,2362.94,195866485.69,{}
2007-01-24,2364.40,2400.71,2352.93,2388.01,163568508.01,{}
2007-01-25,2368.60,2372.94,2301.04,2301.42,156316188.93,{}
2007-01-26,2278.42,2344.92,2205.80,2344.49,147305075.40,{}
2007-01-29,2359.66,2409.49,2359.66,2409.49,154036645.60,{}
2007-01-30,2419.06,2428.10,2386.07,2391.55,151720077.64,{}
2007-01-31,2385.07,2389.14,2239.64,2248.68,153170121.64,{}
2007-02-01,2219.02,2274.27,2194.57,2261.10,127803266.22,{}
2007-02-02,2264.07,2264.07,2185.48,2186.95,116117410.15,{}
2007-02-05,2175.61,2201.14,2157.04,2177.84,92000437.70,{}
2007-02-06,2179.58,2222.06,2133.64,2222.06,113870405.02,{}
2007-02-07,2234.97,2280.06,2234.97,2269.92,127360935.27,{}
2007-02-08,2276.50,2314.12,2263.32,2311.03,122400513.52,{}
2007-02-09,2313.46,2316.22,2288.98,2303.76,110313018.47,{}
2007-02-12,2306.01,2379.03,2306.01,2379.03,108845051.00,{}
2007-02-13,2391.16,2419.69,2385.40,2418.22,109406733.30,{}
2007-02-14,2418.22,2484.47,2418.22,2477.28,130052068.58,{}
2007-02-15,2489.30,2554.13,2489.30,2554.13,150212505.09,{}
2007-02-16,2576.05,2608.88,2561.26,2570.66,160040396.02,{}
2007-02-26,2577.84,2625.25,2549.91,2624.84,151247010.28,{}
2007-02-27,2632.32,2640.01,2387.03,2387.94,219505707.06,{}
2007-02-28,2347.22,2487.08,2347.22,2479.81,165220577.05,{}
2007-03-01,2487.20,2487.20,2382.51,2417.51,173240336.17,{}
2007-03-02,2414.67,2463.77,2413.23,2455.21,129474892.65,{}
2007-03-05,2453.98,2490.80,2376.47,2437.58,144797978.09,{}
2007-03-06,2429.22,2478.05,2422.18,2467.45,104271839.14,{}
2007-03-07,2478.66,2533.77,2478.66,2533.73,118569404.56,{}
2007-03-08,2541.83,2577.51,2517.93,2577.51,124912305.08,{}
2007-03-09,2582.21,2594.80,2538.98,2569.49,147076856.05,{}
2007-03-12,2571.61,2593.93,2537.55,2593.93,144847868.93,{}
2007-03-13,2599.20,2622.17,2590.01,2620.42,150834522.01,{}
2007-03-14,2593.54,2615.91,2532.41,2587.44,157424500.65,{}
2007-03-15,2585.10,2636.77,2585.10,2636.77,143049459.45,{}
2007-03-16,2646.58,2646.58,2570.46,2592.41,162485391.55,{}
2007-03-19,2517.69,2645.62,2517.69,2641.74,147466347.78,{}
2007-03-20,2650.44,2671.12,2645.60,2671.12,128243423.28,{}
2007-03-21,2684.10,2708.09,2667.52,2708.09,140258499.30,{}
2007-03-22,2724.28,2747.09,2715.72,2716.66,172412951.26,{}
2007-03-23,2717.15,2732.44,2665.51,2732.44,158114750.98,{}
2007-03-26,2743.84,2792.33,2739.15,2792.33,166166989.49,{}
2007-03-27,2798.24,2826.84,2786.13,2822.97,170891778.35,{}
2007-03-28,2827.26,2840.16,2707.94,2820.27,218649430.30,{}
2007-03-29,2823.52,2828.74,2772.87,2772.87,194200516.41,{}
2007-03-30,2757.76,2796.27,2756.21,2782.97,119504728.38,{}
2007-04-02,2794.21,2850.11,2794.21,2850.11,129088809.76,{}
2007-04-03,2861.94,2891.34,2857.25,2891.34,149131921.21,{}
2007-04-04,2896.75,2928.11,2886.93,2918.97,154791399.38,{}
2007-04-05,2917.15,2963.83,2916.58,2959.97,156420283.81,{}
2007-04-06,2937.42,2999.28,2937.42,2993.97,167590892.95,{}
2007-04-09,3024.48,3057.21,3024.48,3053.24,189024262.61,{}
2007-04-10,3068.38,3090.71,3020.76,3090.71,200433009.74,{}
2007-04-11,3099.52,3129.70,3065.36,3129.70,204259241.80,{}
2007-04-12,3136.57,3191.52,3129.60,3191.52,193501450.16,{}
2007-04-13,3198.54,3225.24,3178.45,3179.05,208723138.29,{}
2007-04-16,3185.51,3268.87,3185.51,3268.87,182400263.31,{}
2007-04-17,3288.09,3323.04,3215.34,3322.43,228391132.78,{}
2007-04-18,3334.32,3371.30,3311.55,3368.68,214987577.39,{}
2007-04-19,3362.38,3362.38,3143.07,3201.73,236998007.85,{}
2007-04-20,3217.89,3357.38,3217.89,3350.32,191552128.99,{}
2007-04-23,3395.79,3498.65,3395.79,3498.39,225190531.44,{}
2007-04-24,3529.69,3563.77,3498.40,3522.10,241428258.78,{}
2007-04-25,3508.82,3535.59,3444.23,3520.71,202840586.72,{}
2007-04-26,3535.24,3564.05,3521.88,3564.05,162983240.88,{}
2007-04-27,3571.10,3571.10,3534.19,3543.02,169588417.63,{}
2007-04-30,3534.29,3610.22,3528.36,3604.93,190770756.16,{}
2007-05-08,3629.40,3757.01,3629.40,3752.39,216677482.37,{}
2007-05-09,3768.29,3782.29,3652.85,3766.13,269071307.15,{}
2007-05-10,3768.85,3810.65,3742.13,3794.98,222318211.01,{}
2007-05-11,3766.78,3786.98,3711.61,3777.02,182528759.58,{}
2007-05-14,3722.27,3835.02,3722.27,3804.93,182131769.21,{}
2007-05-15,3804.94,3819.93,3673.67,3676.75,191174670.47,{}
2007-05-16,3666.49,3776.71,3624.03,3776.71,170293227.68,{}
2007-05-17,3797.19,3878.25,3797.19,3864.22,185661745.84,{}
2007-05-18,3859.87,3894.77,3839.54,3870.37,171799522.40,{}
2007-05-21,3741.25,3953.76,3741.25,3947.61,206219729.59,{}
2007-05-22,3973.98,4025.85,3973.98,4005.74,232138671.25,{}
2007-05-23,4021.17,4092.64,4001.39,4092.64,211713302.30,{}
2007-05-24,4111.95,4124.97,4005.71,4077.98,242750236.87,{}
2007-05-25,4065.55,4159.09,4065.55,4146.31,204399407.23,{}
2007-05-28,4197.03,4251.91,4196.10,4235.98,236246680.39,{}
2007-05-29,4254.90,4327.68,4248.27,4327.68,226579885.17,{}
2007-05-30,4038.93,4249.91,3992.99,4017.71,247201010.43,{}
2007-05-31,3931.08,4038.34,3784.02,3973.63,232978718.53,{}
2007-06-01,3985.10,4028.74,3784.77,3788.43,213803432.03,{}
2007-06-04,3765.10,3765.10,3485.82,3487.62,151416112.69,{}
2007-06-05,3441.94,3575.19,3219.87,3575.19,214045512.26,{}
2007-06-06,3590.76,3658.20,3530.03,3626.51,199693112.68,{}
2007-06-07,3626.42,3773.34,3626.42,3773.34,193641517.21,{}
2007-06-08,3782.30,3844.61,3764.83,3819.94,187539268.98,{}
2007-06-11,3863.59,3914.00,3859.22,3910.55,184345396.12,{}
2007-06-12,3936.00,4015.96,3845.47,4015.96,211005870.31,{}
2007-06-13,4053.31,4146.53,4053.31,4122.42,228896673.66,{}
2007-06-14,4109.98,4133.81,4074.15,4074.29,191318659.29,{}
2007-06-15,4036.62,4103.06,4036.62,4088.31,148929214.32,{}
2007-06-18,4166.21,4215.28,4166.21,4208.05,174809272.83,{}
2007-06-19,4211.51,4254.37,4173.81,4254.37,174179201.37,{}
2007-06-20,4268.62,4291.60,4152.21,4152.21,188573612.85,{}
2007-06-21,4133.68,4185.46,4107.99,4167.59,153927503.65,{}
2007-06-22,4171.98,4174.51,3940.60,3985.45,164187952.26,{}
2007-06-25,3998.33,3998.33,3772.08,3779.95,140240138.99,{}
2007-06-26,3695.31,3836.03,3672.51,3836.03,123258598.97,{}
2007-06-27,3853.17,3949.50,3807.30,3939.26,129799767.21,{}
2007-06-28,3936.40,3955.56,3737.63,3737.63,130236042.52,{}
2007-06-29,3637.35,3689.67,3570.10,3620.12,117200952.46,{}
2007-07-02,3601.76,3657.14,3526.33,3631.68,99073205.96,{}
2007-07-03,3656.27,3698.11,3620.55,3698.11,92537987.74,{}
2007-07-04,3704.85,3705.10,3613.79,3614.01,78046990.78,{}
2007-07-05,3558.66,3558.66,3403.95,3404.09,86578259.74,{}
2007-07-06,3463.14,3580.43,3340.85,3580.43,108422127.50,{}
2007-07-09,3612.44,3706.18,3602.75,3689.60,115698775.21,{}
2007-07-10,3695.40,3695.85,3616.31,3628.32,104458910.73,{}
2007-07-11,3604.60,3654.80,3599.97,3650.73,70916633.26,{}
2007-07-12,3668.92,3685.69,3647.28,3674.55,66813726.89,{}
2007-07-13,3676.78,3677.10,3631.03,3672.40,58268911.68,{}
2007-07-16,3667.91,3667.91,3554.57,3554.57,62568118.80,{}
2007-07-17,3547.03,3658.25,3532.69,3638.28,65404501.15,{}
2007-07-18,3627.48,3702.45,3622.17,3653.75,83170730.67,{}
2007-07-19,3648.02,3678.09,3640.89,3658.82,58772811.84,{}
2007-07-20,3659.61,3811.35,3659.61,3811.12,107025873.14,{}
2007-07-23,3830.31,3993.75,3830.31,3993.75,159479412.34,{}
2007-07-24,4022.24,4084.00,3988.68,4000.91,151993298.71,{}
2007-07-25,4001.54,4098.75,4001.54,4098.75,126819039.47,{}
2007-07-26,4125.02,4174.14,4092.21,4157.04,135681581.58,{}
2007-07-27,4135.31,4190.56,4120.09,4185.75,138260686.14,{}
2007-07-30,4186.78,4297.35,4186.78,4280.18,155297779.66,{}
2007-07-31,4273.47,4330.36,4250.02,4330.36,147778769.63,{}
2007-08-01,4348.58,4357.32,4144.25,4145.77,170416804.43,{}
2007-08-02,4164.29,4294.15,4164.29,4294.15,133178039.86,{}
2007-08-03,4330.10,4422.48,4327.95,4422.48,157577171.02,{}
2007-08-06,4462.25,4520.40,4442.20,4520.40,155767195.05,{}
2007-08-07,4529.95,4568.19,4460.40,4526.90,161087672.73,{}
2007-08-08,4486.16,4515.93,4413.49,4466.41,155567839.11,{}
2007-08-09,4464.14,4551.32,4464.14,4551.32,129337807.22,{}
2007-08-10,4543.54,4543.54,4403.03,4488.00,136170765.06,{}
2007-08-13,4483.80,4509.82,4441.56,4476.29,145922354.96,{}
2007-08-14,4477.28,4562.58,4477.28,4559.00,115984236.24,{}
2007-08-15,4563.65,4589.14,4483.29,4554.90,119072474.09,{}
2007-08-16,4532.63,4536.62,4478.45,4510.25,121102724.18,{}
2007-08-17,4510.25,4558.81,4426.98,4434.66,120864586.85,{}
2007-08-20,4540.37,4660.47,4540.37,4660.47,134106430.72,{}
2007-08-21,4688.97,4744.61,4688.65,4733.48,145183403.18,{}
2007-08-22,4666.72,4822.15,4666.72,4803.81,153410881.35,{}
2007-08-23,4826.04,4883.84,4785.91,4874.83,140751774.84,{}
2007-08-24,4905.50,4942.90,4902.88,4933.15,147732605.25,{}
2007-08-27,4971.21,4988.76,4907.38,4944.20,158653952.76,{}
2007-08-28,4923.86,4963.06,4845.11,4952.28,146849647.57,{}
2007-08-29,4922.93,4970.31,4850.70,4890.34,139527603.19,{}
2007-08-30,4911.31,4983.52,4904.69,4979.69,143642754.67,{}
2007-08-31,4998.14,5042.77,4979.59,5032.63,146822687.16,{}
2007-09-03,5074.04,5160.18,5074.04,5148.78,176682252.83,{}
2007-09-04,5152.17,5159.59,5079.73,5097.72,164306082.32,{}
2007-09-05,5122.94,5122.94,5024.88,5109.10,132978677.38,{}
2007-09-06,5138.04,5180.15,5123.03,5159.10,145227489.81,{}
2007-09-07,5144.01,5144.01,5043.73,5043.73,163268617.55,{}
2007-09-10,4981.29,5129.29,4964.36,5129.29,139195988.76,{}
2007-09-11,5134.45,5153.96,4860.51,4863.20,149534898.77,{}
2007-09-12,4840.73,4930.87,4803.33,4930.87,131162984.88,{}
2007-09-13,4954.01,5056.05,4954.01,5056.05,118105302.89,{}
2007-09-14,5069.33,5112.83,5002.87,5109.21,127135763.98,{}
2007-09-17,5101.06,5211.21,5101.06,5209.03,144291214.54,{}
2007-09-18,5231.74,5234.31,5142.09,5207.71,143830338.97,{}
2007-09-19,5217.69,5219.79,5130.69,5148.06,118991009.62,{}
2007-09-20,5163.88,5217.01,5157.65,5213.52,116848071.79,{}
2007-09-21,5227.89,5227.89,5076.49,5181.35,125511869.49,{}
2007-09-24,5194.07,5240.07,5120.70,5217.04,113576110.53,{}
2007-09-25,5223.16,5231.67,5143.46,5163.68,93864202.51,{}
2007-09-26,5148.01,5188.45,5078.76,5079.21,80369495.57,{}
2007-09-27,5082.50,5135.19,5056.84,5135.19,71154549.09,{}
2007-09-28,5181.26,5278.06,5181.26,5270.53,99663396.51,{}
2007-10-08,5317.43,5352.03,5303.19,5317.70,119185673.84,{}
2007-10-09,5307.63,5347.71,5261.77,5347.19,103809605.94,{}
2007-10-10,5364.38,5414.18,5332.11,5346.09,118664225.81,{}
2007-10-11,5347.25,5376.03,5305.42,5368.09,118610165.18,{}
2007-10-12,5380.19,5386.76,5087.64,5317.13,147333295.34,{}
2007-10-15,5334.59,5373.89,5255.49,5373.89,122103005.94,{}
2007-10-16,5396.23,5427.41,5355.00,5427.41,107169628.27,{}
2007-10-17,5417.18,5438.60,5369.29,5390.19,91036533.03,{}
2007-10-18,5381.55,5381.55,5217.52,5217.64,91274235.81,{}
2007-10-19,5245.92,5277.33,5177.97,5213.95,72090197.64,{}
2007-10-22,5155.60,5195.31,5080.96,5082.31,70844464.49,{}
2007-10-23,5078.12,5126.69,4976.47,5126.69,76368232.22,{}
2007-10-24,5146.18,5189.07,5132.12,5133.19,78175840.39,{}
2007-10-25,5098.98,5098.98,4860.39,4862.39,94772534.81,{}
2007-10-26,4808.59,4910.45,4799.34,4893.70,67797698.20,{}
2007-10-29,4921.78,4988.31,4921.78,4988.31,62118005.32,{}
2007-10-30,5006.91,5074.52,4960.38,5074.52,66341008.53,{}
2007-10-31,5131.00,5188.62,5091.70,5187.99,89906003.87,{}
2007-11-01,5198.84,5198.84,5097.58,5097.58,81738538.08,{}
2007-11-02,5018.91,5058.75,4978.54,4979.18,75114787.57,{}
2007-11-05,4949.17,5010.63,4889.48,4913.41,59466610.97,{}
2007-11-06,4894.66,4953.68,4876.94,4895.23,51822839.83,{}
2007-11-07,4917.71,4939.35,4813.73,4913.69,53715446.67,{}
2007-11-08,4891.17,4891.17,4687.78,4687.79,62318180.47,{}
2007-11-09,4643.77,4698.56,4573.94,4637.47,58511938.64,{}
2007-11-12,4536.13,4610.92,4432.64,4580.84,64522984.38,{}
2007-11-13,4618.39,4671.03,4499.87,4559.41,62449119.98,{}
2007-11-14,4618.96,4740.26,4563.52,4740.26,64054073.85,{}
2007-11-15,4728.45,4757.40,4678.62,4683.70,61011741.15,{}
2007-11-16,4619.04,4638.34,4556.13,4634.69,47535995.69,{}
2007-11-19,4645.25,4670.42,4628.41,4656.40,53406492.74,{}
2007-11-20,4632.99,4743.81,4606.76,4727.05,63227103.14,{}
2007-11-21,4742.06,4776.30,4661.75,4661.75,53513034.47,{}
2007-11-22,4582.76,4614.46,4452.90,4452.90,50622534.97,{}
2007-11-23,4417.66,4535.84,4406.00,4535.84,37632433.91,{}
2007-11-26,4599.58,4605.07,4486.49,4487.51,45845864.75,{}
2007-11-27,4452.82,4497.52,4413.70,4414.67,39328413.48,{}
2007-11-28,4425.75,4451.23,4338.74,4362.95,40161243.30,{}
2007-11-29,4411.01,4528.97,4349.90,4526.03,61641196.06,{}
2007-11-30,4479.55,4518.49,4436.61,4440.02,52836381.30,{}
2007-12-03,4423.17,4508.42,4422.65,4479.89,43182745.22,{}
2007-12-04,4490.20,4565.63,4490.20,4526.37,44100455.47,{}
2007-12-05,4526.47,4642.32,4518.61,4642.32,58433126.29,{}
2007-12-06,4658.89,4670.20,4612.90,4653.25,49717907.11,{}
2007-12-07,4660.85,4723.60,4660.85,4723.60,58373017.27,{}
2007-12-10,4653.15,4825.50,4653.15,4823.94,84871635.83,{}
2007-12-11,4847.22,4860.59,4780.53,4843.93,84171512.98,{}
2007-12-12,4825.64,4835.58,4768.43,4808.42,79441170.68,{}
2007-12-13,4787.54,4804.12,4635.83,4635.83,77352019.52,{}
2007-12-14,4584.83,4729.54,4580.47,4729.54,64116488.22,{}
2007-12-17,4729.74,4729.74,4651.53,4651.78,79651561.33,{}
2007-12-18,4626.30,4667.04,4605.45,4621.49,50401686.22,{}
2007-12-19,4650.36,4739.12,4650.36,4729.57,67136744.18,{}
2007-12-20,4742.04,4817.42,4730.46,4808.67,67013613.29,{}
2007-12-21,4789.74,4874.20,4789.74,4873.50,77782404.95,{}
2007-12-24,4910.44,4997.97,4910.44,4967.46,101864980.19,{}
2007-12-25,4977.08,5004.11,4963.50,4989.45,82697101.39,{}
2007-12-26,5004.04,5050.72,4983.25,5050.72,88362236.36,{}
2007-12-27,5071.14,5138.07,5058.52,5136.77,106484375.55,{}
2007-12-28,5147.80,5155.50,5102.93,5115.43,91567589.07,{}
2008-01-02,5127.64,5209.48,5084.85,5195.47,100390813.50,{}
2008-01-03,5192.33,5251.10,5161.75,5251.10,131264371.97,{}
2008-01-04,5259.64,5306.86,5243.33,5296.57,105971802.27,{}
2008-01-07,5292.67,5381.46,5292.67,5372.95,116664913.89,{}
2008-01-08,5377.01,5410.22,5288.74,5314.17,132957104.37,{}
2008-01-09,5293.24,5415.55,5293.24,5415.55,101869168.77,{}
2008-01-10,5415.55,5491.51,5415.55,5462.92,128663191.66,{}
2008-01-11,5475.03,5480.22,5414.40,5478.62,110975393.82,{}
2008-01-14,5481.23,5539.61,5469.08,5521.69,105346289.56,{}
2008-01-15,5529.56,5551.83,5465.25,5510.95,109937093.41,{}
2008-01-16,5466.67,5466.67,5353.03,5360.72,119909374.81,{}
2008-01-17,5310.32,5386.82,5084.16,5227.13,132280841.29,{}
2008-01-18,5221.15,5273.96,5189.13,5273.18,94427745.60,{}
2008-01-21,5284.05,5284.05,5021.23,5026.34,103359582.02,{}
2008-01-22,4903.33,4903.33,4607.73,4633.54,123362634.77,{}
2008-01-23,4654.86,4854.06,4649.99,4854.06,116739588.34,{}
2008-01-24,4905.13,4980.74,4858.53,4936.43,122297542.49,{}
2008-01-25,4932.85,5012.98,4894.34,4973.84,106036844.64,{}
2008-01-28,4940.50,4940.50,4632.40,4634.53,93761670.28,{}
2008-01-29,4644.98,4728.92,4611.44,4679.12,65804439.36,{}
2008-01-30,4726.98,4772.21,4560.75,4647.53,73020706.29,{}
2008-01-31,4632.46,4660.96,4532.05,4533.97,60661702.95,{}
2008-02-01,4532.81,4536.51,4325.12,4441.40,70955076.08,{}
2008-02-04,4556.27,4803.43,4556.27,4803.43,75158158.32,{}
2008-02-05,4797.77,4835.44,4761.71,4787.86,65761556.47,{}
2008-02-13,4733.94,4771.57,4682.15,4708.89,46644393.11,{}
2008-02-14,4745.00,4805.33,4740.59,4780.83,45748751.97,{}
2008-02-15,4750.24,4750.24,4659.76,4728.07,53876792.30,{}
2008-02-18,4787.02,4869.30,4782.91,4838.86,74045134.83,{}
2008-02-19,4852.87,4940.69,4831.43,4940.69,80953183.55,{}
2008-02-20,4953.61,4972.10,4846.95,4854.17,88340445.04,{}
2008-02-21,4827.05,4875.35,4768.47,4849.46,82244082.75,{}
2008-02-22,4829.01,4829.01,4634.60,4696.75,87456820.00,{}
2008-02-25,4699.72,4699.72,4521.89,4523.73,74617698.42,{}
2008-02-26,4632.65,4632.65,4401.71,4520.35,72273547.35,{}
2008-02-27,4542.54,4646.67,4521.95,4637.09,65956121.39,{}
2008-02-28,4646.77,4670.48,4595.12,4628.22,63307813.54,{}
2008-02-29,4622.52,4683.17,4622.52,4682.94,62946294.18,{}
2008-03-03,4661.75,4816.46,4645.14,4812.43,98147157.75,{}
2008-03-04,4832.99,4858.00,4721.99,4723.17,113204443.14,{}
2008-03-05,4703.89,4741.15,4587.84,4702.66,99528000.91,{}
2008-03-06,4718.27,4792.10,4688.64,4744.69,114602643.04,{}
2008-03-07,4706.75,4742.19,4654.63,4673.17,76326125.78,{}
2008-03-10,4641.63,4641.63,4488.14,4496.46,70443159.19,{}
2008-03-11,4458.24,4521.88,4386.80,4521.88,60342469.74,{}
2008-03-12,4607.94,4607.94,4393.00,4393.07,64563538.73,{}
2008-03-13,4348.34,4355.77,4183.26,4261.04,75861113.64,{}
2008-03-14,4241.01,4264.35,4166.29,4223.51,50141633.49,{}
2008-03-17,4204.39,4204.39,3985.14,3987.21,62248316.21,{}
2008-03-18,3947.28,4019.61,3710.11,3757.58,72373641.27,{}
2008-03-19,3836.68,3954.02,3774.39,3896.21,77940699.39,{}
2008-03-20,3847.92,4068.49,3715.64,4021.48,92162516.80,{}
2008-03-21,4025.84,4104.17,4017.25,4061.54,83926617.78,{}
2008-03-24,4108.92,4116.24,3911.55,3911.55,75781860.17,{}
2008-03-25,3837.11,3980.30,3819.53,3959.76,68022113.52,{}
2008-03-26,3978.97,4037.92,3937.70,3962.98,58962726.70,{}
2008-03-27,3902.88,3907.80,3781.47,3783.23,66863723.71,{}
2008-03-28,3744.92,3933.94,3679.71,3932.39,77803404.87,{}
2008-03-31,3821.99,3883.08,3785.62,3787.38,59254630.46,{}
2008-04-01,3770.67,3789.12,3544.57,3546.86,71133130.15,{}
2008-04-02,3577.07,3619.15,3426.14,3462.17,78475583.24,{}
2008-04-03,3432.96,3574.36,3370.94,3556.96,62326733.74,{}
2008-04-07,3518.31,3758.00,3518.31,3758.00,74587930.34,{}
2008-04-08,3765.65,3842.13,3761.91,3814.99,83593326.62,{}
2008-04-09,3785.52,3833.43,3614.64,3614.64,76697079.33,{}
